"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"g16","srprec",51,"06101","0610151","51","YUBA CITY",110,110
"g16","srprec",52,"06103","0610310030","10030","COTTONWOOD",1476,1559
"g16","srprec",52,"06103","0610310050","10050","COTTONWOOD",1524,2815
"g16","srprec",52,"06103","0610310130","10130","RED BLUFF",1585,1585
"g16","srprec",52,"06103","0610312080","12080","RED BLUFF",958,958
"g16","srprec",52,"06103","0610312210","12210","RED BLUFF",563,563
"g16","srprec",52,"06103","0610320140","20140","RED BLUFF",1070,1071
"g16","srprec",52,"06103","0610320160","20160","RED BLUFF",189,303
"g16","srprec",52,"06103","0610320170","20170","RED BLUFF",505,505
"g16","srprec",52,"06103","0610320250","20250","RED BLUFF",695,695
"g16","srprec",52,"06103","0610320255","20255","RED BLUFF",548,548
"g16","srprec",52,"06103","0610322190","22190","RED BLUFF",1208,1208
"g16","srprec",52,"06103","0610322230","22230","RED BLUFF",1253,1253
"g16","srprec",52,"06103","0610322240","22240","RED BLUFF",853,853
"g16","srprec",52,"06103","0610330010","30010","RED BLUFF",529,534
"g16","srprec",52,"06103","0610330015","30015","RED BLUFF",108,108
"g16","srprec",52,"06103","0610330120","30120","COTTONWOOD",1783,1805
"g16","srprec",52,"06103","0610330260","30260","RED BLUFF",1193,1193
"g16","srprec",52,"06103","0610330270","30270","RED BLUFF",667,667
"g16","srprec",52,"06103","0610330280","30280","RED BLUFF",1042,1042
"g16","srprec",52,"06103","0610330300","30300","RED BLUFF",524,649
"g16","srprec",52,"06103","0610330320","30320","MANTON",198,198
"g16","srprec",52,"06103","0610330330","30330","MINERAL",79,103
"g16","srprec",52,"06103","0610330340","30340","PAYNES CREEK",172,222
"g16","srprec",52,"06103","0610332350","32350","RED BLUFF",583,583
"g16","srprec",52,"06103","0610340180","40180","RED BLUFF",161,161
"g16","srprec",52,"06103","0610340360","40360","CORNING",1099,1124
"g16","srprec",52,"06103","0610340365","40365","ORLAND",18,24
"g16","srprec",52,"06103","0610340420","40420","GERBER",730,739
"g16","srprec",52,"06103","0610340430","40430","FLOURNOY",92,153
"g16","srprec",52,"06103","0610340480","40480","PASKENTA",94,98
"g16","srprec",52,"06103","0610340485","40485","CORNING",757,769
"g16","srprec",52,"06103","0610340490","40490","CORNING",624,625
"g16","srprec",52,"06103","0610340620","40620","GERBER",127,129
"g16","srprec",52,"06103","0610341380","41380","CORNING",974,974
"g16","srprec",52,"06103","0610341400","41400","CORNING",860,860
"g16","srprec",52,"06103","0610350370","50370","ORLAND",264,268
"g16","srprec",52,"06103","0610350450","50450","CORNING",148,169
"g16","srprec",52,"06103","0610350455","50455","ORLAND",38,38
"g16","srprec",52,"06103","0610350530","50530","GERBER",483,503
"g16","srprec",52,"06103","0610350560","50560","LOS MOLINOS",1095,1095
"g16","srprec",52,"06103","0610350580","50580","CORNING",1331,1331
"g16","srprec",52,"06103","0610350590","50590","LOS MOLINOS",910,941
"g16","srprec",52,"06103","0610350630","50630","VINA",252,329
"g16","srprec",52,"06103","0610351510","51510","CORNING",1071,1071
"g16","srprec",52,"06103","0610353610","53610","TEHAMA",210,210
"g16","srprec",53,"06105","06105101","101","COFFEE CREEK",139,141
"g16","srprec",53,"06105","06105111","111","TRINITY CENTER",194,212
"g16","srprec",53,"06105","06105112","112","COVINGTON MILL",66,101
"g16","srprec",53,"06105","06105121","121","LEWISTON",834,835
"g16","srprec",53,"06105","06105123","123","WEAVERVILLE",364,371
"g16","srprec",53,"06105","06105211","211","WEAVERVILLE",1085,1085
"g16","srprec",53,"06105","06105217","217","WEAVERVILLE",560,561
"g16","srprec",53,"06105","06105301","301","DOUGLAS CITY",639,702
"g16","srprec",53,"06105","06105302","302","DOUGLAS CITY",26,26
"g16","srprec",53,"06105","06105311","311","HAYFORK",769,773
"g16","srprec",53,"06105","06105321","321","WILDWOOD",34,36
"g16","srprec",53,"06105","06105331","331","WEAVERVILLE",69,98
"g16","srprec",53,"06105","06105401","401","JUNCTION CITY",487,490
"g16","srprec",53,"06105","06105411","411","BIG BAR",88,145
"g16","srprec",53,"06105","06105421","421","BURNT RANCH",162,162
"g16","srprec",53,"06105","06105431","431","HAWKINS BAR",138,183
"g16","srprec",53,"06105","06105442","442","WEAVERVILLE",363,363
"g16","srprec",53,"06105","06105451","451","SALYER",223,224
"g16","srprec",53,"06105","06105501","501","HAYFORK",663,670
"g16","srprec",53,"06105","06105511","511","FOREST GLEN",9,10
"g16","srprec",53,"06105","06105521","521","POST MOUNTAIN",146,216
"g16","srprec",53,"06105","06105531","531","MAD RIVER",188,189
"g16","srprec",53,"06105","06105541","541","RUTH",107,157
"g16","srprec",53,"06105","06105551","551","KETTENPOM",55,110
"g16","srprec",53,"06105","06105581","581","HYAMPOM",179,185
"g16","srprec",54,"06107","06107102004","102004","EXETER",724,724
"g16","srprec",54,"06107","06107102022","102022","EXETER",308,308
"g16","srprec",54,"06107","06107102801","102801","EXETER",2786,2797
"g16","srprec",54,"06107","06107102802","102802","EXETER",325,332
"g16","srprec",54,"06107","06107103003","103003","LINDSAY",715,715
"g16","srprec",54,"06107","06107103801","103801","LINDSAY",1976,1978
"g16","srprec",54,"06107","06107106002","106002","VISALIA",1931,1931
"g16","srprec",54,"06107","06107106003","106003","VISALIA",1707,1707
"g16","srprec",54,"06107","06107106004","106004","VISALIA",2504,2504
"g16","srprec",54,"06107","06107106007","106007","VISALIA",1320,1320
"g16","srprec",54,"06107","06107106801","106801","VISALIA",212,212
"g16","srprec",54,"06107","06107106802","106802","VISALIA",433,433
"g16","srprec",54,"06107","06107106803","106803","VISALIA",421,421
"g16","srprec",54,"06107","06107106804","106804","VISALIA",153,153
"g16","srprec",54,"06107","06107106901","106901","VISALIA",2188,2193
"g16","srprec",54,"06107","06107106907","106907","VISALIA",2117,2117
"g16","srprec",54,"06107","06107108005","108005","FARMERSVILLE",2070,2070
"g16","srprec",54,"06107","06107108801","108801","FARMERSVILLE",661,661
"g16","srprec",54,"06107","06107199307","199307","THREE RIVERS",317,317
"g16","srprec",54,"06107","06107199320","199320","THREE RIVERS",927,937
"g16","srprec",54,"06107","06107199801","199801","LINDSAY",49,70
"g16","srprec",54,"06107","06107199802","199802","EXETER",872,944
"g16","srprec",54,"06107","06107199803","199803","EXETER",93,93
"g16","srprec",54,"06107","06107199804","199804","VISALIA",159,210
"g16","srprec",54,"06107","06107199805","199805","VISALIA",505,682
"g16","srprec",54,"06107","06107199806","199806","LINDSAY",934,934
"g16","srprec",54,"06107","06107199807","199807","STRATHMORE",14,27
"g16","srprec",54,"06107","06107199808","199808","TULARE",26,26
"g16","srprec",54,"06107","06107199809","199809","STRATHMORE",246,248
"g16","srprec",54,"06107","06107199811","199811","STRATHMORE",106,106
"g16","srprec",54,"06107","06107199812","199812","TULARE",191,283
"g16","srprec",54,"06107","06107199816","199816","EXETER",6,6
"g16","srprec",54,"06107","06107199817","199817","VISALIA",447,466
"g16","srprec",54,"06107","06107199818","199818","EXETER",27,40
"g16","srprec",54,"06107","06107199819","199819","EXETER",55,55
"g16","srprec",54,"06107","06107199821","199821","VISALIA",92,99
"g16","srprec",54,"06107","06107199822","199822","EXETER",46,46
"g16","srprec",54,"06107","06107199823","199823","LINDSAY",4,4
"g16","srprec",54,"06107","06107199824","199824","EXETER",143,158
"g16","srprec",54,"06107","06107199826","199826","EXETER",396,555
"g16","srprec",54,"06107","06107199827","199827","THREE RIVERS",240,298
"g16","srprec",54,"06107","06107199828","199828","EXETER",380,413
"g16","srprec",54,"06107","06107199829","199829","THREE RIVERS",11,11
"g16","srprec",54,"06107","06107199830","199830","LINDSAY",358,358
"g16","srprec",54,"06107","06107199831","199831","LINDSAY",64,64
"g16","srprec",54,"06107","06107199832","199832","EXETER",2,2
"g16","srprec",54,"06107","06107199834","199834","EXETER",9,9
"g16","srprec",54,"06107","06107199835","199835","EXETER",164,167
"g16","srprec",54,"06107","06107199837","199837","STRATHMORE",924,1197
"g16","srprec",54,"06107","06107199838","199838","LINDSAY",22,22
"g16","srprec",54,"06107","06107199839","199839","LINDSAY",247,343
"g16","srprec",54,"06107","06107199840","199840","LINDSAY",5,5
"g16","srprec",54,"06107","06107199841","199841","STRATHMORE",73,109
"g16","srprec",54,"06107","06107199842","199842","PORTERVILLE",62,69
"g16","srprec",54,"06107","06107199843","199843","PORTERVILLE",6,6
"g16","srprec",54,"06107","06107199844","199844","STRATHMORE",128,157
"g16","srprec",54,"06107","06107199845","199845","STRATHMORE",9,12
"g16","srprec",54,"06107","06107199847","199847","PORTERVILLE",53,53
"g16","srprec",54,"06107","06107199848","199848","LINDSAY",5,5
"g16","srprec",54,"06107","06107199849","199849","PORTERVILLE",2,2
"g16","srprec",54,"06107","06107205105","205105","TULARE",1347,1347
"g16","srprec",54,"06107","06107205106","205106","TULARE",1038,1038
"g16","srprec",54,"06107","06107205201","205201","TULARE",1950,1955
"g16","srprec",54,"06107","06107205302","205302","TULARE",338,338
"g16","srprec",54,"06107","06107205304","205304","TULARE",1571,1571
"g16","srprec",54,"06107","06107205308","205308","TULARE",1165,1165
"g16","srprec",54,"06107","06107205401","205401","TULARE",1583,1583
"g16","srprec",54,"06107","06107205406","205406","TULARE",1336,1336
"g16","srprec",54,"06107","06107205418","205418","TULARE",291,291
"g16","srprec",54,"06107","06107205501","205501","TULARE",1903,1903
"g16","srprec",54,"06107","06107205502","205502","TULARE",1662,1662
"g16","srprec",54,"06107","06107205507","205507","TULARE",1571,1571
"g16","srprec",54,"06107","06107205515","205515","TULARE",482,482
"g16","srprec",54,"06107","06107205801","205801","TULARE",576,576
"g16","srprec",54,"06107","06107205802","205802","TULARE",192,192
"g16","srprec",54,"06107","06107205803","205803","TULARE",64,64
"g16","srprec",54,"06107","06107205804","205804","TULARE",1246,1246
"g16","srprec",54,"06107","06107205805","205805","TULARE",514,514
"g16","srprec",54,"06107","06107205806","205806","TULARE",1095,1098
"g16","srprec",54,"06107","06107205807","205807","TULARE",157,157
"g16","srprec",54,"06107","06107205808","205808","TULARE",257,257
"g16","srprec",54,"06107","06107205809","205809","TULARE",167,167
"g16","srprec",54,"06107","06107205810","205810","TULARE",478,478
"g16","srprec",54,"06107","06107205811","205811","TULARE",593,593
"g16","srprec",54,"06107","06107205812","205812","TULARE",16,16
"g16","srprec",54,"06107","06107299701","299701","TIPTON",439,439
"g16","srprec",54,"06107","06107299748","299748","EARLIMART",910,912
"g16","srprec",54,"06107","06107299801","299801","TULARE",345,444
"g16","srprec",54,"06107","06107299802","299802","TULARE",1396,1408
"g16","srprec",54,"06107","06107299803","299803","TULARE",3,3
"g16","srprec",54,"06107","06107299804","299804","TULARE",831,831
"g16","srprec",54,"06107","06107299805","299805","PIXLEY",947,1191
"g16","srprec",54,"06107","06107299806","299806","TULARE",241,244
"g16","srprec",54,"06107","06107299807","299807","TULARE",12,17
"g16","srprec",54,"06107","06107299808","299808","PORTERVILLE",4,10
"g16","srprec",54,"06107","06107299809","299809","DELANO",26,33
"g16","srprec",54,"06107","06107299810","299810","PORTERVILLE",63,155
"g16","srprec",54,"06107","06107299812","299812","DELANO",50,54
"g16","srprec",54,"06107","06107299813","299813","EARLIMART",439,531
"g16","srprec",54,"06107","06107299814","299814","PORTERVILLE",2,2
"g16","srprec",54,"06107","06107299817","299817","EARLIMART",68,82
"g16","srprec",54,"06107","06107299819","299819","TIPTON",36,61
"g16","srprec",54,"06107","06107299820","299820","TIPTON",44,53
"g16","srprec",54,"06107","06107299821","299821","ALPAUGH",1,1
"g16","srprec",54,"06107","06107299822","299822","ALPAUGH",219,220
"g16","srprec",54,"06107","06107299824","299824","CORCORAN",1,1
"g16","srprec",54,"06107","06107306001","306001","VISALIA",2125,2125
"g16","srprec",54,"06107","06107306003","306003","VISALIA",1153,1153
"g16","srprec",54,"06107","06107306008","306008","VISALIA",1298,1298
"g16","srprec",54,"06107","06107306009","306009","VISALIA",2040,2043
"g16","srprec",54,"06107","06107306013","306013","VISALIA",1403,1403
"g16","srprec",54,"06107","06107306014","306014","VISALIA",1750,1750
"g16","srprec",54,"06107","06107306017","306017","VISALIA",1575,1575
"g16","srprec",54,"06107","06107306019","306019","VISALIA",1679,1679
"g16","srprec",54,"06107","06107306021","306021","VISALIA",1832,1832
"g16","srprec",54,"06107","06107306029","306029","VISALIA",1391,1391
"g16","srprec",54,"06107","06107306036","306036","VISALIA",1817,1817
"g16","srprec",54,"06107","06107306037","306037","VISALIA",751,751
"g16","srprec",54,"06107","06107306040","306040","VISALIA",1432,1432
"g16","srprec",54,"06107","06107306043","306043","VISALIA",1178,1178
"g16","srprec",54,"06107","06107306801","306801","VISALIA",144,144
"g16","srprec",54,"06107","06107306802","306802","VISALIA",476,476
"g16","srprec",54,"06107","06107306803","306803","VISALIA",682,682
"g16","srprec",54,"06107","06107306804","306804","VISALIA",885,885
"g16","srprec",54,"06107","06107306805","306805","VISALIA",23,23
"g16","srprec",54,"06107","06107306806","306806","VISALIA",220,220
"g16","srprec",54,"06107","06107306807","306807","VISALIA",645,646
"g16","srprec",54,"06107","06107306808","306808","VISALIA",802,802
"g16","srprec",54,"06107","06107306910","306910","VISALIA",1303,1303
"g16","srprec",54,"06107","06107306912","306912","VISALIA",2053,2053
"g16","srprec",54,"06107","06107306914","306914","VISALIA",1531,1531
"g16","srprec",54,"06107","06107306915","306915","VISALIA",1611,1611
"g16","srprec",54,"06107","06107306918","306918","VISALIA",583,583
"g16","srprec",54,"06107","06107306923","306923","VISALIA",1908,1908
"g16","srprec",54,"06107","06107306931","306931","VISALIA",1743,1743
"g16","srprec",54,"06107","06107306933","306933","VISALIA",2031,2031
"g16","srprec",54,"06107","06107306955","306955","VISALIA",1581,1581
"g16","srprec",54,"06107","06107399801","399801","TULARE",3,3
"g16","srprec",54,"06107","06107399802","399802","VISALIA",28,28
"g16","srprec",54,"06107","06107399803","399803","VISALIA",497,504
"g16","srprec",54,"06107","06107399804","399804","VISALIA",9,9
"g16","srprec",54,"06107","06107399805","399805","VISALIA",28,30
"g16","srprec",54,"06107","06107399806","399806","VISALIA",45,45
"g16","srprec",54,"06107","06107399807","399807","VISALIA",2,2
"g16","srprec",54,"06107","06107401101","401101","DINUBA",617,617
"g16","srprec",54,"06107","06107401203","401203","DINUBA",1359,1359
"g16","srprec",54,"06107","06107401306","401306","DINUBA",987,987
"g16","srprec",54,"06107","06107401801","401801","DINUBA",2150,2151
"g16","srprec",54,"06107","06107401802","401802","DINUBA",1536,1536
"g16","srprec",54,"06107","06107406801","406801","VISALIA",294,294
"g16","srprec",54,"06107","06107406905","406905","VISALIA",617,617
"g16","srprec",54,"06107","06107406917","406917","VISALIA",1547,1547
"g16","srprec",54,"06107","06107406920","406920","VISALIA",964,964
"g16","srprec",54,"06107","06107407001","407001","WOODLAKE",395,395
"g16","srprec",54,"06107","06107407004","407004","WOODLAKE",963,963
"g16","srprec",54,"06107","06107407801","407801","WOODLAKE",346,346
"g16","srprec",54,"06107","06107407802","407802","WOODLAKE",232,232
"g16","srprec",54,"06107","06107499006","499006","VISALIA",573,573
"g16","srprec",54,"06107","06107499044","499044","KINGSBURG",181,305
"g16","srprec",54,"06107","06107499102","499102","VISALIA",799,821
"g16","srprec",54,"06107","06107499126","499126","CUTLER",338,338
"g16","srprec",54,"06107","06107499132","499132","OROSI",367,371
"g16","srprec",54,"06107","06107499249","499249","IVANHOE",724,724
"g16","srprec",54,"06107","06107499801","499801","DINUBA",1678,2622
"g16","srprec",54,"06107","06107499802","499802","VISALIA",170,170
"g16","srprec",54,"06107","06107499803","499803","VISALIA",52,52
"g16","srprec",54,"06107","06107499804","499804","VISALIA",515,819
"g16","srprec",54,"06107","06107499806","499806","VISALIA",1542,1620
"g16","srprec",54,"06107","06107499807","499807","VISALIA",96,107
"g16","srprec",54,"06107","06107499808","499808","VISALIA",287,287
"g16","srprec",54,"06107","06107499809","499809","VISALIA",138,138
"g16","srprec",54,"06107","06107499810","499810","KINGSBURG",472,656
"g16","srprec",54,"06107","06107499811","499811","OROSI",808,1160
"g16","srprec",54,"06107","06107499812","499812","OROSI",87,142
"g16","srprec",54,"06107","06107499813","499813","CUTLER",481,481
"g16","srprec",54,"06107","06107499814","499814","OROSI",26,26
"g16","srprec",54,"06107","06107499815","499815","OROSI",924,924
"g16","srprec",54,"06107","06107499816","499816","VISALIA",140,140
"g16","srprec",54,"06107","06107499817","499817","VISALIA",42,64
"g16","srprec",54,"06107","06107499818","499818","WOODLAKE",221,223
"g16","srprec",54,"06107","06107499820","499820","WOODLAKE",100,100
"g16","srprec",54,"06107","06107499821","499821","OROSI",83,83
"g16","srprec",54,"06107","06107499822","499822","WOODLAKE",307,477
"g16","srprec",54,"06107","06107499823","499823","WOODLAKE",173,180
"g16","srprec",54,"06107","06107499824","499824","WOODLAKE",252,260
"g16","srprec",54,"06107","06107504001","504001","PORTERVILLE",1295,1296
"g16","srprec",54,"06107","06107504002","504002","PORTERVILLE",1179,1186
"g16","srprec",54,"06107","06107504005","504005","PORTERVILLE",381,381
"g16","srprec",54,"06107","06107504013","504013","PORTERVILLE",399,399
"g16","srprec",54,"06107","06107504801","504801","PORTERVILLE",3464,3466
"g16","srprec",54,"06107","06107504802","504802","PORTERVILLE",251,251
"g16","srprec",54,"06107","06107504803","504803","PORTERVILLE",7,7
"g16","srprec",54,"06107","06107504804","504804","PORTERVILLE",266,266
"g16","srprec",54,"06107","06107504805","504805","PORTERVILLE",461,461
"g16","srprec",54,"06107","06107504806","504806","PORTERVILLE",1308,1308
"g16","srprec",54,"06107","06107504901","504901","PORTERVILLE",635,635
"g16","srprec",54,"06107","06107504904","504904","PORTERVILLE",511,511
"g16","srprec",54,"06107","06107504905","504905","PORTERVILLE",1710,1710
"g16","srprec",54,"06107","06107504907","504907","PORTERVILLE",1367,1367
"g16","srprec",54,"06107","06107504920","504920","PORTERVILLE",665,665
"g16","srprec",54,"06107","06107504930","504930","PORTERVILLE",1361,1361
"g16","srprec",54,"06107","06107504935","504935","PORTERVILLE",1246,1246
"g16","srprec",54,"06107","06107504945","504945","PORTERVILLE",1103,1103
"g16","srprec",54,"06107","06107599306","599306","SPRINGVILLE",810,810
"g16","srprec",54,"06107","06107599361","599361","SPRINGVILLE",1111,1137
"g16","srprec",54,"06107","06107599634","599634","PORTERVILLE",370,370
"g16","srprec",54,"06107","06107599693","599693","RICHGROVE",382,383
"g16","srprec",54,"06107","06107599802","599802","TERRA BELLA",1396,1695
"g16","srprec",54,"06107","06107599803","599803","PORTERVILLE",281,281
"g16","srprec",54,"06107","06107599804","599804","INYOKERN",38,38
"g16","srprec",54,"06107","06107599805","599805","PORTERVILLE",2913,2913
"g16","srprec",54,"06107","06107599806","599806","PORTERVILLE",820,1451
"g16","srprec",54,"06107","06107599808","599808","EXETER",9,12
"g16","srprec",54,"06107","06107599809","599809","EXETER",3,5
"g16","srprec",54,"06107","06107599810","599810","CALIF HOT SPG",145,169
"g16","srprec",54,"06107","06107599811","599811","SPRINGVILLE",8,8
"g16","srprec",54,"06107","06107599812","599812","SPRINGVILLE",75,75
"g16","srprec",54,"06107","06107599813","599813","PORTERVILLE",137,137
"g16","srprec",54,"06107","06107599814","599814","PORTERVILLE",15,15
"g16","srprec",54,"06107","06107599815","599815","PORTERVILLE",23,23
"g16","srprec",54,"06107","06107599816","599816","PORTERVILLE",71,71
"g16","srprec",54,"06107","06107599817","599817","PORTERVILLE",18,18
"g16","srprec",54,"06107","06107599819","599819","PORTERVILLE",1,1
"g16","srprec",54,"06107","06107599821","599821","PORTERVILLE",41,41
"g16","srprec",54,"06107","06107599822","599822","PORTERVILLE",5,5
"g16","srprec",54,"06107","06107599823","599823","PORTERVILLE",96,96
"g16","srprec",54,"06107","06107599824","599824","PORTERVILLE",6,6
"g16","srprec",55,"06109","06109100003","100003","SONORA",587,587
"g16","srprec",55,"06109","06109100004","100004","SONORA",1405,1405
"g16","srprec",55,"06109","06109101007","101007","SONORA",1141,1142
"g16","srprec",55,"06109","06109101008","101008","SONORA",670,670
"g16","srprec",55,"06109","06109101009","101009","SONORA",738,738
"g16","srprec",55,"06109","06109200010","200010","SONORA",695,695
"g16","srprec",55,"06109","06109200012","200012","SOULSBYVILLE",620,1184
"g16","srprec",55,"06109","06109200015","200015","SONORA",1191,1191
"g16","srprec",55,"06109","06109200016","200016","SONORA",756,785
"g16","srprec",55,"06109","06109200017","200017","SONORA",632,632
"g16","srprec",55,"06109","06109300018","300018","MIWUK VILLAGE",555,775
"g16","srprec",55,"06109","06109300021","300021","TUOLUMNE",1387,1464
"g16","srprec",55,"06109","06109300022","300022","TWAIN HARTE",1572,1610
"g16","srprec",55,"06109","06109300024","300024","TUOLUMNE",675,704
"g16","srprec",55,"06109","06109300025","300025","MIWUK VILLAGE",307,498
"g16","srprec",55,"06109","06109400028","400028","SONORA",480,480
"g16","srprec",55,"06109","06109400029","400029","SONORA",601,602
"g16","srprec",55,"06109","06109400030","400030","GROVELAND",755,755
"g16","srprec",55,"06109","06109400032","400032","GROVELAND",922,1034
"g16","srprec",55,"06109","06109400034","400034","SONORA",662,662
"g16","srprec",55,"06109","06109400035","400035","LA GRANGE",598,641
"g16","srprec",55,"06109","06109500037","500037","SONORA",735,756
"g16","srprec",55,"06109","06109500038","500038","COLUMBIA",968,1508
"g16","srprec",55,"06109","06109500041","500041","JAMESTOWN",778,1188
"g16","srprec",55,"06109","06109500042","500042","JAMESTOWN",913,951
"g16","srprec",55,"06109","06109500043","500043","SONORA",509,750
"g16","srprec",55,"06109","06109999101","999101","SONORA",200,200
"g16","srprec",55,"06109","06109999102","999102","SONORA",80,80
"g16","srprec",55,"06109","06109999103","999103","SONORA",81,102
"g16","srprec",55,"06109","06109999104","999104","SONORA",43,43
"g16","srprec",55,"06109","06109999105","999105","SONORA",178,195
"g16","srprec",55,"06109","06109999106","999106","SONORA",24,24
"g16","srprec",55,"06109","06109999107","999107","SONORA",334,334
"g16","srprec",55,"06109","06109999109","999109","SONORA",305,305
"g16","srprec",55,"06109","06109999117","999117","SONORA",39,39
"g16","srprec",55,"06109","06109999118","999118","SONORA",183,183
"g16","srprec",55,"06109","06109999201","999201","TWAIN HARTE",65,88
"g16","srprec",55,"06109","06109999202","999202","SONORA",191,191
"g16","srprec",55,"06109","06109999203","999203","SONORA",92,92
"g16","srprec",55,"06109","06109999204","999204","COLUMBIA",57,105
"g16","srprec",55,"06109","06109999205","999205","COLUMBIA",159,159
"g16","srprec",55,"06109","06109999206","999206","SOULSBYVILLE",231,379
"g16","srprec",55,"06109","06109999207","999207","SOULSBYVILLE",80,80
"g16","srprec",55,"06109","06109999208","999208","TWAIN HARTE",339,672
"g16","srprec",55,"06109","06109999301","999301","TUOLUMNE",13,28
"g16","srprec",55,"06109","06109999302","999302","STRAWBERRY",50,52
"g16","srprec",55,"06109","06109999303","999303","LONG BARN",94,130
"g16","srprec",55,"06109","06109999304","999304","TWAIN HARTE",164,329
"g16","srprec",55,"06109","06109999306","999306","SOULSBYVILLE",153,261
"g16","srprec",55,"06109","06109999307","999307","SONORA",113,156
"g16","srprec",55,"06109","06109999309","999309","SONORA",139,144
"g16","srprec",55,"06109","06109999401","999401","MOCCASIN",54,85
"g16","srprec",55,"06109","06109999402","999402","GROVELAND",133,133
"g16","srprec",55,"06109","06109999403","999403","GROVELAND",60,60
"g16","srprec",55,"06109","06109999404","999404","GROVELAND",134,143
"g16","srprec",55,"06109","06109999405","999405","GROVELAND",225,236
"g16","srprec",55,"06109","06109999406","999406","JAMESTOWN",110,140
"g16","srprec",55,"06109","06109999407","999407","JAMESTOWN",108,108
"g16","srprec",55,"06109","06109999408","999408","SONORA",198,198
"g16","srprec",55,"06109","06109999409","999409","CHINESE CAMP",131,288
"g16","srprec",55,"06109","06109999414","999414","SONORA",459,459
"g16","srprec",55,"06109","06109999415","999415","SONORA",251,271
"g16","srprec",55,"06109","06109999501","999501","JAMESTOWN",121,121
"g16","srprec",55,"06109","06109999502","999502","JAMESTOWN",504,507
"g16","srprec",55,"06109","06109999503","999503","JAMESTOWN",369,450
"g16","srprec",56,"06111","061111000","1000","VENTURA",53,53
"g16","srprec",56,"06111","061111008","1008","OAK VIEW",23,40
"g16","srprec",56,"06111","061111042","1042","VENTURA",1,1
"g16","srprec",56,"06111","061111100","1100","SOMIS",83,83
"g16","srprec",56,"06111","061111110","1110","SOMIS",178,186
"g16","srprec",56,"06111","061111120","1120","CAMARILLO",37,46
"g16","srprec",56,"06111","061111290","1290","OJAI",794,794
"g16","srprec",56,"06111","061111292","1292","OJAI",27,27
"g16","srprec",56,"06111","061111294","1294","OJAI",17,17
"g16","srprec",56,"06111","061111296","1296","OJAI",26,26
"g16","srprec",56,"06111","061111310","1310","OJAI",9,9
"g16","srprec",56,"06111","061111312","1312","OJAI",234,234
"g16","srprec",56,"06111","061111400","1400","OXNARD",1933,1933
"g16","srprec",56,"06111","061111402","1402","OXNARD",681,681
"g16","srprec",56,"06111","061111404","1404","OXNARD",34,34
"g16","srprec",56,"06111","061111600","1600","FILLMORE",1157,1157
"g16","srprec",56,"06111","061111602","1602","FILLMORE",921,921
"g16","srprec",56,"06111","061111604","1604","FILLMORE",1076,1076
"g16","srprec",56,"06111","061111606","1606","FILLMORE",3074,3074
"g16","srprec",56,"06111","061111610","1610","FILLMORE",323,323
"g16","srprec",56,"06111","061111702","1702","MOORPARK",19,19
"g16","srprec",56,"06111","061111704","1704","SANTA ROSA VALLEY",11,14
"g16","srprec",56,"06111","061111706","1706","MOORPARK",3,3
"g16","srprec",56,"06111","061111720","1720","MOORPARK",163,163
"g16","srprec",56,"06111","061111722","1722","MOORPARK",13,19
"g16","srprec",56,"06111","061111724","1724","MOORPARK",431,431
"g16","srprec",56,"06111","061111726","1726","MOORPARK",37,37
"g16","srprec",56,"06111","061111728","1728","SIMI VALLEY",1,1
"g16","srprec",56,"06111","061111730","1730","MOORPARK",8,8
"g16","srprec",56,"06111","061111734","1734","MOORPARK",78,78
"g16","srprec",56,"06111","061111738","1738","MOORPARK",23,23
"g16","srprec",56,"06111","061111800","1800","FILLMORE",489,489
"g16","srprec",56,"06111","061111802","1802","FILLMORE",7,7
"g16","srprec",56,"06111","06111200","200","VENTURA",13,13
"g16","srprec",56,"06111","06111202","202","VENTURA",16,16
"g16","srprec",56,"06111","061112100","2100","CAMARILLO",799,799
"g16","srprec",56,"06111","061112102","2102","CAMARILLO",1030,1030
"g16","srprec",56,"06111","061112106","2106","CAMARILLO",215,215
"g16","srprec",56,"06111","061112108","2108","CAMARILLO",64,64
"g16","srprec",56,"06111","061112110","2110","CAMARILLO",236,236
"g16","srprec",56,"06111","061112200","2200","OXNARD",595,595
"g16","srprec",56,"06111","061112400","2400","SIMI VALLEY",794,1081
"g16","srprec",56,"06111","061112402","2402","SIMI VALLEY",11,11
"g16","srprec",56,"06111","061112660","2660","BELL CANYON",1344,1344
"g16","srprec",56,"06111","061112700","2700","SOMIS",64,64
"g16","srprec",56,"06111","061112710","2710","CAMARILLO",528,528
"g16","srprec",56,"06111","061112712","2712","CAMARILLO",866,866
"g16","srprec",56,"06111","061112714","2714","CAMARILLO",649,649
"g16","srprec",56,"06111","061112716","2716","SOMIS",12,12
"g16","srprec",56,"06111","061112718","2718","SOMIS",2,2
"g16","srprec",56,"06111","061112720","2720","SOMIS",4,4
"g16","srprec",56,"06111","061112722","2722","CAMARILLO",1,1
"g16","srprec",56,"06111","061112750","2750","OAK VIEW",251,251
"g16","srprec",56,"06111","061112752","2752","OAK VIEW",8,14
"g16","srprec",56,"06111","061112756","2756","OAK VIEW",154,162
"g16","srprec",56,"06111","061112766","2766","OAK VIEW",105,105
"g16","srprec",56,"06111","061112780","2780","FRAZIER PARK",160,160
